spectrum_id,inchikey,ion_mode,precursor_mz,instrument_type,contributor,license
MSBNK-LCSB-LU071801,MXWJVTOOROXGIU-UHFFFAOYSA-N,POSITIVE,216.101,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU071802,MXWJVTOOROXGIU-UHFFFAOYSA-N,POSITIVE,216.101,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU071803,MXWJVTOOROXGIU-UHFFFAOYSA-N,POSITIVE,216.101,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU071804,MXWJVTOOROXGIU-UHFFFAOYSA-N,POSITIVE,216.101,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU071805,MXWJVTOOROXGIU-UHFFFAOYSA-N,POSITIVE,216.101,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU071806,MXWJVTOOROXGIU-UHFFFAOYSA-N,POSITIVE,216.101,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU071901,CFOYWRHIYXMDOT-UHFFFAOYSA-N,POSITIVE,187.0536,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU071902,CFOYWRHIYXMDOT-UHFFFAOYSA-N,POSITIVE,187.0536,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU071903,CFOYWRHIYXMDOT-UHFFFAOYSA-N,POSITIVE,187.0536,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU071904,CFOYWRHIYXMDOT-UHFFFAOYSA-N,POSITIVE,187.0536,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU071905,CFOYWRHIYXMDOT-UHFFFAOYSA-N,POSITIVE,187.0536,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU071906,CFOYWRHIYXMDOT-UHFFFAOYSA-N,POSITIVE,187.0536,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU072001,KVJXBPDAXMEYOA-CXANFOAXSA-N,POSITIVE,330.2064,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU072003,KVJXBPDAXMEYOA-CXANFOAXSA-N,POSITIVE,330.2064,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU072004,KVJXBPDAXMEYOA-CXANFOAXSA-N,POSITIVE,330.2064,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU072005,KVJXBPDAXMEYOA-CXANFOAXSA-N,POSITIVE,330.2064,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU072006,KVJXBPDAXMEYOA-CXANFOAXSA-N,POSITIVE,330.2064,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU072052,KVJXBPDAXMEYOA-CXANFOAXSA-N,NEGATIVE,328.1918,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU072053,KVJXBPDAXMEYOA-CXANFOAXSA-N,NEGATIVE,328.1918,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU072054,KVJXBPDAXMEYOA-CXANFOAXSA-N,NEGATIVE,328.1918,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU072055,KVJXBPDAXMEYOA-CXANFOAXSA-N,NEGATIVE,328.1918,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU072056,KVJXBPDAXMEYOA-CXANFOAXSA-N,NEGATIVE,328.1918,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU072103,YHMYGUUIMTVXNW-UHFFFAOYSA-N,POSITIVE,151.0324,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU072104,YHMYGUUIMTVXNW-UHFFFAOYSA-N,POSITIVE,151.0324,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU072105,YHMYGUUIMTVXNW-UHFFFAOYSA-N,POSITIVE,151.0324,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU072106,YHMYGUUIMTVXNW-UHFFFAOYSA-N,POSITIVE,151.0324,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU072203,IYAZLDLPUNDVAG-UHFFFAOYSA-N,POSITIVE,324.207,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU072204,IYAZLDLPUNDVAG-UHFFFAOYSA-N,POSITIVE,324.207,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU072205,IYAZLDLPUNDVAG-UHFFFAOYSA-N,POSITIVE,324.207,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU072206,IYAZLDLPUNDVAG-UHFFFAOYSA-N,POSITIVE,324.207,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU072351,UCHDFLNGIZUADY-UHFFFAOYSA-N,NEGATIVE,152.0118,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU072352,UCHDFLNGIZUADY-UHFFFAOYSA-N,NEGATIVE,152.0118,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU072701,RQZAXGRLVPAYTJ-GQFGMJRRSA-N,POSITIVE,385.2373,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU072702,RQZAXGRLVPAYTJ-GQFGMJRRSA-N,POSITIVE,385.2373,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU072703,RQZAXGRLVPAYTJ-GQFGMJRRSA-N,POSITIVE,385.2373,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU072704,RQZAXGRLVPAYTJ-GQFGMJRRSA-N,POSITIVE,385.2373,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU072705,RQZAXGRLVPAYTJ-GQFGMJRRSA-N,POSITIVE,385.2373,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU072706,RQZAXGRLVPAYTJ-GQFGMJRRSA-N,POSITIVE,385.2373,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU072951,XIKIUQUXDNHBFR-UHFFFAOYSA-N,NEGATIVE,255.0663,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU072952,XIKIUQUXDNHBFR-UHFFFAOYSA-N,NEGATIVE,255.0663,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU072953,XIKIUQUXDNHBFR-UHFFFAOYSA-N,NEGATIVE,255.0663,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU072954,XIKIUQUXDNHBFR-UHFFFAOYSA-N,NEGATIVE,255.0663,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU072955,XIKIUQUXDNHBFR-UHFFFAOYSA-N,NEGATIVE,255.0663,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU072956,XIKIUQUXDNHBFR-UHFFFAOYSA-N,NEGATIVE,255.0663,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073101,TWPMMLHBHPYSMT-UHFFFAOYSA-N,POSITIVE,184.1121,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073102,TWPMMLHBHPYSMT-UHFFFAOYSA-N,POSITIVE,184.1121,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073103,TWPMMLHBHPYSMT-UHFFFAOYSA-N,POSITIVE,184.1121,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073104,TWPMMLHBHPYSMT-UHFFFAOYSA-N,POSITIVE,184.1121,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073105,TWPMMLHBHPYSMT-UHFFFAOYSA-N,POSITIVE,184.1121,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073106,TWPMMLHBHPYSMT-UHFFFAOYSA-N,POSITIVE,184.1121,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073201,IAJNXBNRYMEYAZ-UHFFFAOYSA-N,POSITIVE,278.1176,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073202,IAJNXBNRYMEYAZ-UHFFFAOYSA-N,POSITIVE,278.1176,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073203,IAJNXBNRYMEYAZ-UHFFFAOYSA-N,POSITIVE,278.1176,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073204,IAJNXBNRYMEYAZ-UHFFFAOYSA-N,POSITIVE,278.1176,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073205,IAJNXBNRYMEYAZ-UHFFFAOYSA-N,POSITIVE,278.1176,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073206,IAJNXBNRYMEYAZ-UHFFFAOYSA-N,POSITIVE,278.1176,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073302,PRUGWHGQBHEDAX-QXONSOMPSA-N,POSITIVE,380.2333,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073303,PRUGWHGQBHEDAX-QXONSOMPSA-N,POSITIVE,380.2333,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073304,PRUGWHGQBHEDAX-QXONSOMPSA-N,POSITIVE,380.2333,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073305,PRUGWHGQBHEDAX-QXONSOMPSA-N,POSITIVE,380.2333,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073306,PRUGWHGQBHEDAX-QXONSOMPSA-N,POSITIVE,380.2333,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073352,PRUGWHGQBHEDAX-QXONSOMPSA-N,NEGATIVE,378.2187,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073353,PRUGWHGQBHEDAX-QXONSOMPSA-N,NEGATIVE,378.2187,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073354,PRUGWHGQBHEDAX-QXONSOMPSA-N,NEGATIVE,378.2187,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073355,PRUGWHGQBHEDAX-QXONSOMPSA-N,NEGATIVE,378.2187,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073356,PRUGWHGQBHEDAX-QXONSOMPSA-N,NEGATIVE,378.2187,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073401,BDNFQGRSKSQXRI-XMMPIXPASA-N,POSITIVE,416.222,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073402,BDNFQGRSKSQXRI-XMMPIXPASA-N,POSITIVE,416.222,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073403,BDNFQGRSKSQXRI-XMMPIXPASA-N,POSITIVE,416.222,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073404,BDNFQGRSKSQXRI-XMMPIXPASA-N,POSITIVE,416.222,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073405,BDNFQGRSKSQXRI-XMMPIXPASA-N,POSITIVE,416.222,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073406,BDNFQGRSKSQXRI-XMMPIXPASA-N,POSITIVE,416.222,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073502,NHKWRRHZTGQJMT-UHFFFAOYSA-N,POSITIVE,481.3213,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073503,NHKWRRHZTGQJMT-UHFFFAOYSA-N,POSITIVE,481.3213,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073504,NHKWRRHZTGQJMT-UHFFFAOYSA-N,POSITIVE,481.3213,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073505,NHKWRRHZTGQJMT-UHFFFAOYSA-N,POSITIVE,481.3213,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073506,NHKWRRHZTGQJMT-UHFFFAOYSA-N,POSITIVE,481.3213,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073601,AUMLVMKWJGCERZ-CMDGGOBGSA-N,POSITIVE,340.0205,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073602,AUMLVMKWJGCERZ-CMDGGOBGSA-N,POSITIVE,340.0205,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073603,AUMLVMKWJGCERZ-CMDGGOBGSA-N,POSITIVE,340.0205,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073604,AUMLVMKWJGCERZ-CMDGGOBGSA-N,POSITIVE,340.0205,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073605,AUMLVMKWJGCERZ-CMDGGOBGSA-N,POSITIVE,340.0205,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073606,AUMLVMKWJGCERZ-CMDGGOBGSA-N,POSITIVE,340.0205,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073651,AUMLVMKWJGCERZ-CMDGGOBGSA-N,NEGATIVE,338.0059,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073652,AUMLVMKWJGCERZ-CMDGGOBGSA-N,NEGATIVE,338.0059,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073653,AUMLVMKWJGCERZ-CMDGGOBGSA-N,NEGATIVE,338.0059,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073654,AUMLVMKWJGCERZ-CMDGGOBGSA-N,NEGATIVE,338.0059,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073655,AUMLVMKWJGCERZ-CMDGGOBGSA-N,NEGATIVE,338.0059,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073656,AUMLVMKWJGCERZ-CMDGGOBGSA-N,NEGATIVE,338.0059,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073901,MESJRHHDBDCQTH-UHFFFAOYSA-N,POSITIVE,138.0913,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073902,MESJRHHDBDCQTH-UHFFFAOYSA-N,POSITIVE,138.0913,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073903,MESJRHHDBDCQTH-UHFFFAOYSA-N,POSITIVE,138.0913,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073904,MESJRHHDBDCQTH-UHFFFAOYSA-N,POSITIVE,138.0913,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073905,MESJRHHDBDCQTH-UHFFFAOYSA-N,POSITIVE,138.0913,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU073906,MESJRHHDBDCQTH-UHFFFAOYSA-N,POSITIVE,138.0913,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU074501,WXWCDTXEKCVRRO-UHFFFAOYSA-N,POSITIVE,138.0913,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU074502,WXWCDTXEKCVRRO-UHFFFAOYSA-N,POSITIVE,138.0913,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU074503,WXWCDTXEKCVRRO-UHFFFAOYSA-N,POSITIVE,138.0913,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU074504,WXWCDTXEKCVRRO-UHFFFAOYSA-N,POSITIVE,138.0913,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU074505,WXWCDTXEKCVRRO-UHFFFAOYSA-N,POSITIVE,138.0913,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU074506,WXWCDTXEKCVRRO-UHFFFAOYSA-N,POSITIVE,138.0913,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU075103,STUSTWKEFDQFFZ-UHFFFAOYSA-N,POSITIVE,197.084,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU075104,STUSTWKEFDQFFZ-UHFFFAOYSA-N,POSITIVE,197.084,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU075105,STUSTWKEFDQFFZ-UHFFFAOYSA-N,POSITIVE,197.084,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU075106,STUSTWKEFDQFFZ-UHFFFAOYSA-N,POSITIVE,197.084,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU075554,PSZYNBSKGUBXEH-UHFFFAOYSA-N,NEGATIVE,207.0121,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU075555,PSZYNBSKGUBXEH-UHFFFAOYSA-N,NEGATIVE,207.0121,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU075652,YZJSKRBKHCLMQC-UHFFFAOYSA-N,NEGATIVE,307.0724,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU075653,YZJSKRBKHCLMQC-UHFFFAOYSA-N,NEGATIVE,307.0724,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU075654,YZJSKRBKHCLMQC-UHFFFAOYSA-N,NEGATIVE,307.0724,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU075655,YZJSKRBKHCLMQC-UHFFFAOYSA-N,NEGATIVE,307.0724,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU075656,YZJSKRBKHCLMQC-UHFFFAOYSA-N,NEGATIVE,307.0724,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU075902,CLPFFLWZZBQMAO-UHFFFAOYSA-N,POSITIVE,224.1182,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU075903,CLPFFLWZZBQMAO-UHFFFAOYSA-N,POSITIVE,224.1182,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU075904,CLPFFLWZZBQMAO-UHFFFAOYSA-N,POSITIVE,224.1182,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU075905,CLPFFLWZZBQMAO-UHFFFAOYSA-N,POSITIVE,224.1182,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU075906,CLPFFLWZZBQMAO-UHFFFAOYSA-N,POSITIVE,224.1182,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU076053,BBNQQADTFFCFGB-UHFFFAOYSA-N,NEGATIVE,255.0299,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU076054,BBNQQADTFFCFGB-UHFFFAOYSA-N,NEGATIVE,255.0299,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU076055,BBNQQADTFFCFGB-UHFFFAOYSA-N,NEGATIVE,255.0299,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU076056,BBNQQADTFFCFGB-UHFFFAOYSA-N,NEGATIVE,255.0299,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU076301,MVQUJEUCFOGFJU-UHFFFAOYSA-N,POSITIVE,216.0786,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU076302,MVQUJEUCFOGFJU-UHFFFAOYSA-N,POSITIVE,216.0786,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU076303,MVQUJEUCFOGFJU-UHFFFAOYSA-N,POSITIVE,216.0786,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU076304,MVQUJEUCFOGFJU-UHFFFAOYSA-N,POSITIVE,216.0786,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU076305,MVQUJEUCFOGFJU-UHFFFAOYSA-N,POSITIVE,216.0786,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU076306,MVQUJEUCFOGFJU-UHFFFAOYSA-N,POSITIVE,216.0786,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU076653,SHHKMWMIKILKQW-UHFFFAOYSA-N,NEGATIVE,184.9914,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU076654,SHHKMWMIKILKQW-UHFFFAOYSA-N,NEGATIVE,184.9914,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU076655,SHHKMWMIKILKQW-UHFFFAOYSA-N,NEGATIVE,184.9914,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU076656,SHHKMWMIKILKQW-UHFFFAOYSA-N,NEGATIVE,184.9914,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU077001,LIAWQASKBFCRNR-UHFFFAOYSA-N,POSITIVE,224.1281,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU077002,LIAWQASKBFCRNR-UHFFFAOYSA-N,POSITIVE,224.1281,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU077003,LIAWQASKBFCRNR-UHFFFAOYSA-N,POSITIVE,224.1281,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU077004,LIAWQASKBFCRNR-UHFFFAOYSA-N,POSITIVE,224.1281,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU077005,LIAWQASKBFCRNR-UHFFFAOYSA-N,POSITIVE,224.1281,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU077006,LIAWQASKBFCRNR-UHFFFAOYSA-N,POSITIVE,224.1281,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU077051,LIAWQASKBFCRNR-UHFFFAOYSA-N,NEGATIVE,222.1136,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU077052,LIAWQASKBFCRNR-UHFFFAOYSA-N,NEGATIVE,222.1136,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU077303,ZLCUIOWQYBYEBG-UHFFFAOYSA-N,POSITIVE,238.0863,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU077304,ZLCUIOWQYBYEBG-UHFFFAOYSA-N,POSITIVE,238.0863,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU077305,ZLCUIOWQYBYEBG-UHFFFAOYSA-N,POSITIVE,238.0863,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU077306,ZLCUIOWQYBYEBG-UHFFFAOYSA-N,POSITIVE,238.0863,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU078051,MOZDKDIOPSPTBH-UHFFFAOYSA-N,NEGATIVE,227.0714,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU078052,MOZDKDIOPSPTBH-UHFFFAOYSA-N,NEGATIVE,227.0714,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU078053,MOZDKDIOPSPTBH-UHFFFAOYSA-N,NEGATIVE,227.0714,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU078054,MOZDKDIOPSPTBH-UHFFFAOYSA-N,NEGATIVE,227.0714,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU078055,MOZDKDIOPSPTBH-UHFFFAOYSA-N,NEGATIVE,227.0714,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU078056,MOZDKDIOPSPTBH-UHFFFAOYSA-N,NEGATIVE,227.0714,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU078101,QANMHLXAZMSUEX-UHFFFAOYSA-N,POSITIVE,216.088,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU078102,QANMHLXAZMSUEX-UHFFFAOYSA-N,POSITIVE,216.088,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU078103,QANMHLXAZMSUEX-UHFFFAOYSA-N,POSITIVE,216.088,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU078104,QANMHLXAZMSUEX-UHFFFAOYSA-N,POSITIVE,216.088,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU078105,QANMHLXAZMSUEX-UHFFFAOYSA-N,POSITIVE,216.088,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU078106,QANMHLXAZMSUEX-UHFFFAOYSA-N,POSITIVE,216.088,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU078151,QANMHLXAZMSUEX-UHFFFAOYSA-N,NEGATIVE,214.0734,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU078152,QANMHLXAZMSUEX-UHFFFAOYSA-N,NEGATIVE,214.0734,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU078153,QANMHLXAZMSUEX-UHFFFAOYSA-N,NEGATIVE,214.0734,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU078154,QANMHLXAZMSUEX-UHFFFAOYSA-N,NEGATIVE,214.0734,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU078155,QANMHLXAZMSUEX-UHFFFAOYSA-N,NEGATIVE,214.0734,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU078156,QANMHLXAZMSUEX-UHFFFAOYSA-N,NEGATIVE,214.0734,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU078504,NXQMCAOPTPLPRL-UHFFFAOYSA-N,POSITIVE,315.1227,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU078505,NXQMCAOPTPLPRL-UHFFFAOYSA-N,POSITIVE,315.1227,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU078506,NXQMCAOPTPLPRL-UHFFFAOYSA-N,POSITIVE,315.1227,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU078652,OFKAVNQBCRJBJE-UHFFFAOYSA-N,NEGATIVE,199.0659,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU078653,OFKAVNQBCRJBJE-UHFFFAOYSA-N,NEGATIVE,199.0659,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU078654,OFKAVNQBCRJBJE-UHFFFAOYSA-N,NEGATIVE,199.0659,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU078803,GNBHRKFJIUUOQI-UHFFFAOYSA-N,POSITIVE,333.0757,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU078804,GNBHRKFJIUUOQI-UHFFFAOYSA-N,POSITIVE,333.0757,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU078805,GNBHRKFJIUUOQI-UHFFFAOYSA-N,POSITIVE,333.0757,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU078806,GNBHRKFJIUUOQI-UHFFFAOYSA-N,POSITIVE,333.0757,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU078852,GNBHRKFJIUUOQI-UHFFFAOYSA-N,NEGATIVE,331.0612,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU078853,GNBHRKFJIUUOQI-UHFFFAOYSA-N,NEGATIVE,331.0612,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU078854,GNBHRKFJIUUOQI-UHFFFAOYSA-N,NEGATIVE,331.0612,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU078855,GNBHRKFJIUUOQI-UHFFFAOYSA-N,NEGATIVE,331.0612,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU078856,GNBHRKFJIUUOQI-UHFFFAOYSA-N,NEGATIVE,331.0612,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU078901,CTJBHIROCMPUKL-WEVVVXLNSA-N,POSITIVE,223.0747,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU078902,CTJBHIROCMPUKL-WEVVVXLNSA-N,POSITIVE,223.0747,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU078903,CTJBHIROCMPUKL-WEVVVXLNSA-N,POSITIVE,223.0747,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU078904,CTJBHIROCMPUKL-WEVVVXLNSA-N,POSITIVE,223.0747,LC-ESI-QFT,LCSB,CC BY
MSBNK-LCSB-LU078905,CTJBHIROCMPUKL-WEVVVXLNSA-N,POSITIVE,223.0747,LC-ESI-QFT,LCSB,CC BY
